run_label,display_name,status,architecture_name,augmentation_name,image_size,epochs,learning_rate,batch_size,best_epoch,best_val_accuracy,best_val_loss,test_accuracy,test_loss,precision,recall,f1_score,macro_f1,weighted_f1,total_training_seconds,max_memory_allocated_mb,run_dir,error_message
E1_lr_0_0001,E1: lr = 0.0001,ok,resnet18,none,256,20,0.0001,32,13,0.9701923076923077,0.08804517774245678,0.9690754686748918,0.08578582213314999,0.9626256281407035,0.9764256132526282,0.9694765143128262,0.9690701292135653,0.9690725384827004,4514.773080584,737.7265625,cascade_resnet_experiments/exp5_learning_rate/E1_lr_0_0001,
E2_lr_0_001,E2: lr = 0.001,ok,resnet18,none,256,20,0.001,32,17,0.9647435897435898,0.10675165041899069,0.9636276237782406,0.10375543766796942,0.9625158831003812,0.9652755654667091,0.9638937490058852,0.9636256477071395,0.963627237155634,4290.999770953,778.06201171875,cascade_resnet_experiments/exp5_learning_rate/E2_lr_0_001,
E3_lr_0_01,E3: lr = 0.01,ok,resnet18,none,256,20,0.01,32,19,0.9536858974358975,0.16328171195510105,0.956897933023554,0.1369976136028203,0.966818477553676,0.9467983434214718,0.9567036858200547,0.9568970654335558,0.9568959189753441,4211.033930313999,823.3974609375,cascade_resnet_experiments/exp5_learning_rate/E3_lr_0_01,
