run_label,display_name,status,architecture_name,augmentation_name,image_size,epochs,learning_rate,batch_size,best_epoch,best_val_accuracy,best_val_loss,test_accuracy,test_loss,precision,recall,f1_score,macro_f1,weighted_f1,total_training_seconds,max_memory_allocated_mb,run_dir,error_message
final,Final model,ok,resnet18,none,256,20,0.0001,32,13,0.9701923076923077,0.08804517774245678,0.9690754686748918,0.08578582213314999,0.9626256281407035,0.9764256132526282,0.9694765143128262,0.9690701292135653,0.9690725384827004,3820.8676529489994,737.7265625,cascade_resnet_experiments/exp7_final_evaluation/final,
